Car.v,DistanceKm,Driver.Brake,Driver.Gas,Fefficiency,FullBatteryCapacity,PT.BattHV.Energy,PT.BattHV.Temp,Time,UsedCapacity,Vhcl.Distance,Vhcl.v,RemainingCapacity,target
17.510105,42.299445,0.0,0.70369969,113,24.0002,19.189317,0,3120,4.8108669,42299.463,17.510105,19.1893331,208.34538
19.355873,42.3179,0.0,1.0,114,24.0002,19.173451,0,3121,4.8267335,42317.92,19.355873,19.1734665,208.34538
20.722125,42.338049,0.0,1.0,114,24.0002,19.167727,0,3122,4.8324799,42338.07,20.722125,19.1677201,208.34538
20.722792,42.358775,0.0,1.0,114,24.0002,19.166438,0,3123,4.8337591,42358.795,20.722792,19.1664409,208.34538
20.717378,42.379495,0.0,1.0,114,24.0002,19.16337,0,3124,4.8368269,42379.515,20.717378,19.1633731,208.34538
20.713055,42.40021,0.0,1.0,114,24.0002,19.159741,0,3125,4.8404552,42400.23,20.713055,19.1597448,208.34538
20.709389,42.420921,0.0,1.0,114,24.0002,19.155724,0,3126,4.844472,42420.942,20.709389,19.155728,208.34538
20.706501,42.441629,0.0,1.0,114,24.0002,19.151441,0,3127,4.8487542,42441.649,20.706501,19.1514458,208.34538
20.70259,42.462334,0.0,1.0,114,24.0002,19.147035,0,3128,4.85316,42462.355,20.70259,19.14704,208.34538
20.702951,42.483037,0.0,1.0,114,24.0002,19.142435,0,3129,4.8577604,42483.058,20.702951,19.1424396,208.34538
20.702487,42.50374,0.0,1.0,114,24.0002,19.137827,0,3130,4.8623688,42503.761,20.702487,19.1378312,208.34538
20.702542,42.524443,0.0,1.0,114,24.0002,19.133236,0,3131,4.8669599,42524.463,20.702542,19.1332401,208.34538
20.703225,42.545145,0.0,1.0,114,24.0002,19.128694,0,3132,4.8715013,42545.166,20.703225,19.1286987,208.34538
20.704448,42.565849,0.0,1.0,114,24.0002,19.124248,0,3133,4.8759478,42565.87,20.704448,19.1242522,208.34538
