Car.v,DistanceKm,Driver.Brake,Driver.Gas,Fefficiency,FullBatteryCapacity,PT.BattHV.Energy,PT.BattHV.Temp,Time,UsedCapacity,Vhcl.Distance,Vhcl.v,RemainingCapacity,target
19.383155,105.55312,0.0,0.075910867,98,17.2992,6.9191068,0,6431,10.380091,105553.14,19.383155,6.919108999999999,175.57109
19.407227,105.57252,0.0,0.080530547,98,17.2992,6.916449,0,6432,10.382748,105572.54,19.407227,6.916452,175.57109
19.421499,105.59194,0.0,0.083935318,98,17.2992,6.9137529,0,6433,10.385444,105591.95,19.421499,6.913755999999999,175.57109
19.43127,105.61136,0.0,0.085831324,98,17.2992,6.911144,0,6434,10.388053,105611.38,19.43127,6.911147,175.57109
19.43823,105.6308,0.0,0.086286203,98,17.2992,6.9087099,0,6435,10.390488,105630.82,19.43823,6.908712,175.57109
19.442888,105.65024,0.0,0.084023644,98,17.2992,6.9067438,0,6436,10.392454,105650.26,19.442888,6.906745999999998,175.57109
19.443632,105.66968,0.0,0.081858065,98,17.2992,6.9049855,0,6437,10.394213,105669.7,19.443632,6.904986999999998,175.57109
19.45139,105.68913,0.0,0.076254496,98,17.2992,6.9039661,0,6438,10.395233,105689.15,19.45139,6.903967,175.57109
19.455497,105.70858,0.0,0.070949825,98,17.2992,6.9033523,0,6439,10.395847,105708.6,19.455497,6.903352999999999,175.57109
19.455111,105.72804,0.0,0.067586551,98,17.2992,6.902769,0,6440,10.39643,105728.06,19.455111,6.902769999999999,175.57109
19.448916,105.74749,0.0,0.055497328,98,17.2992,6.9034777,0,6441,10.395741,105747.51,19.448916,6.903459,175.57109
19.011647,105.76684,0.1369023,0.0,98,17.2992,6.9043167,0,6442,10.394884,105766.86,19.011647,6.904316,175.57109
16.2192,105.78445,0.016138683,0.0,98,17.2992,6.9152675,0,6443,10.383901,105784.47,16.2192,6.915298999999999,175.57109
15.174856,105.80008,0.0,0.0,98,17.2992,6.9129226,0,6444,10.386279,105800.1,15.174856,6.912920999999999,175.57109
14.687558,105.81494,0.0,0.072049413,98,17.2992,6.9080008,0,6445,10.391195,105814.96,14.687558,6.908004999999999,175.57109
14.692265,105.82963,0.0,0.077826584,98,17.2992,6.9055539,0,6446,10.393644,105829.64,14.692265,6.905555999999999,175.57109
14.753892,105.84434,0.0,0.096358246,98,17.2992,6.9017627,0,6447,10.39743,105844.35,14.753892,6.901769999999999,175.57109
