Car.v,DistanceKm,Driver.Brake,Driver.Gas,Fefficiency,FullBatteryCapacity,PT.BattHV.Energy,PT.BattHV.Temp,Time,UsedCapacity,Vhcl.Distance,Vhcl.v,RemainingCapacity,target
15.173776,71.866888,0.0,0.1602831,96,17.2992,10.378832,0,4040,6.9203438,71866.903,15.173776,10.378856199999998,176.58699
16.681772,71.882716,0.0,0.2689806,96,17.2992,10.346903,0,4041,6.9522804,71882.732,16.681772,10.3469196,176.58699
18.594364,71.900373,0.0,0.5991117,96,17.2992,10.33181,0,4042,6.9673762,71900.391,18.594364,10.3318238,176.58699
19.93834,71.919781,0.0,1.0,96,17.2992,10.351566,0,4043,6.9476589,71919.801,19.93834,10.3515411,176.58699
19.964937,71.939741,0.0,1.0,96,17.2992,10.356748,0,4044,6.9424532,71939.761,19.964937,10.3567468,176.58699
19.965169,71.959706,0.0,1.0,96,17.2992,10.357405,0,4045,6.9417951,71959.726,19.965169,10.3574049,176.58699
19.964623,71.979672,0.0,1.0,96,17.2992,10.357249,0,4046,6.9419494,71979.692,19.964623,10.3572506,176.58699
19.962494,71.999636,0.0,1.0,96,17.2992,10.356487,0,4047,6.9427123,71999.656,19.962494,10.3564877,176.58699
19.95476,72.019595,0.0,1.0,96,17.2992,10.35521,0,4048,6.9439885,72019.615,19.95476,10.3552115,176.58699
19.94117,72.039543,0.0,1.0,96,17.2992,10.353309,0,4049,6.945889,72039.563,19.94117,10.353310999999998,176.58699
19.928374,72.059477,0.0,1.0,96,17.2992,10.351031,0,4050,6.948167,72059.497,19.928374,10.351033,176.58699
19.921886,72.079402,0.0,1.0,96,17.2992,10.348844,0,4051,6.9503534,72079.422,19.921886,10.348846599999998,176.58699
19.916866,72.099322,0.0,1.0,96,17.2992,10.346703,0,4052,6.9524948,72099.341,19.916866,10.3467052,176.58699
19.915604,72.119237,0.0,1.0,96,17.2992,10.344564,0,4053,6.9546344,72119.256,19.915604,10.3445656,176.58699
19.927676,72.139158,0.0,1.0,96,17.2992,10.343169,0,4054,6.9560294,72139.178,19.927676,10.3431706,176.58699
19.938856,72.159091,0.0,1.0,96,17.2992,10.342052,0,4055,6.9571468,72159.111,19.938856,10.3420532,176.58699
19.948782,72.179035,0.0,0.78496995,96,17.2992,10.341068,0,4056,6.9581307,72179.055,19.948782,10.3410693,176.58699
19.866198,72.198969,0.016939687,0.0,96,17.2992,10.344981,0,4057,6.95422,72198.988,19.866198,10.34498,176.58699
15.936722,72.217031,0.16083017,0.0,96,17.2992,10.352645,0,4058,6.9465563,72217.047,15.936722,10.352643699999998,176.58699
13.654483,72.23163,0.031775026,0.0,96,17.2992,10.354233,0,4059,6.9449685,72231.643,13.654483,10.3542315,176.58699
12.907587,72.244856,0.0,0.075153192,96,17.2992,10.348304,0,4060,6.9508414,72244.869,12.907587,10.3483586,176.58699
13.604421,72.258063,0.0,0.17187924,96,17.2992,10.329194,0,4061,6.9699778,72258.077,13.604421,10.3292222,176.58699
15.330613,72.272422,0.0,0.29723867,96,17.2992,10.296634,0,4062,7.0025497,72272.438,15.330613,10.2966503,176.58699
17.395599,72.288813,0.0,0.68390495,97,17.2992,10.281411,0,4063,7.0177748,72288.83,17.395599,10.2814252,176.58699
19.161495,72.307112,0.0,1.0,97,17.2992,10.267687,0,4064,7.0314996,72307.131,19.161495,10.2677004,176.58699
19.929207,72.326841,0.0,1.0,96,17.2992,10.292188,0,4065,7.0070134,72326.861,19.929207,10.2921866,176.58699
19.925578,72.34677,0.0,1.0,96,17.2992,10.292039,0,4066,7.0071595,72346.79,19.925578,10.2920405,176.58699
19.917576,72.366691,0.0,1.0,96,17.2992,10.290019,0,4067,7.0091782,72366.711,19.917576,10.290021799999998,176.58699
19.910562,72.386605,0.0,1.0,96,17.2992,10.287122,0,4068,7.0120752,72386.625,19.910562,10.2871248,176.58699
19.904487,72.406513,0.0,1.0,96,17.2992,10.283745,0,4069,7.0154516,72406.533,19.904487,10.2837484,176.58699
19.899474,72.426415,0.0,1.0,96,17.2992,10.280112,0,4070,7.0190841,72426.435,19.899474,10.280115899999998,176.58699
19.89578,72.446312,0.0,1.0,96,17.2992,10.276368,0,4071,7.0228279,72446.332,19.89578,10.2763721,176.58699
19.893289,72.466206,0.0,1.0,96,17.2992,10.272611,0,4072,7.0265851,72466.226,19.893289,10.2726149,176.58699
19.892194,72.486099,0.0,1.0,96,17.2992,10.268868,0,4073,7.0303283,72486.119,19.892194,10.268871699999998,176.58699
19.891965,72.505991,0.0,1.0,97,17.2992,10.265222,0,4074,7.0339747,72506.011,19.891965,10.2652253,176.58699
19.892615,72.525883,0.0,1.0,97,17.2992,10.261686,0,4075,7.0375107,72525.903,19.892615,10.2616893,176.58699
19.89412,72.545776,0.0,1.0,97,17.2992,10.258293,0,4076,7.0409042,72545.796,19.89412,10.2582958,176.58699
19.896419,72.565671,0.0,1.0,97,17.2992,10.25507,0,4077,7.044127,72565.691,19.896419,10.255073,176.58699
19.899491,72.585569,0.0,1.0,97,17.2992,10.252048,0,4078,7.0471487,72585.589,19.899491,10.252051299999998,176.58699
19.903391,72.605471,0.0,1.0,97,17.2992,10.249262,0,4079,7.049935,72605.491,19.903391,10.249265,176.58699
19.908113,72.625376,0.0,1.0,97,17.2992,10.246749,0,4080,7.0524482,72625.396,19.908113,10.246751799999998,176.58699
19.913308,72.645287,0.0,1.0,97,17.2992,10.24454,0,4081,7.0546582,72645.307,19.913308,10.2445418,176.58699
