Car.v,DistanceKm,Driver.Brake,Driver.Gas,Fefficiency,FullBatteryCapacity,PT.BattHV.Energy,PT.BattHV.Temp,Time,UsedCapacity,Vhcl.Distance,Vhcl.v,RemainingCapacity,target
19.806803,83.909258,0.0,1.0,114,24.0002,14.388577,0,5203,9.6116076,83909.278,19.806803,14.3885924,208.29089
20.750223,83.929744,0.0,1.0,114,24.0002,14.387068,0,5204,9.613131,83929.765,20.750223,14.387069,208.29089
20.750178,83.950494,0.0,1.0,114,24.0002,14.386134,0,5205,9.6140646,83950.515,20.750178,14.3861354,208.29089
20.751035,83.971244,0.0,1.0,114,24.0002,14.385,0,5206,9.6151984,83971.265,20.751035,14.3850016,208.29089
20.749159,83.991994,0.0,1.0,114,24.0002,14.38371,0,5207,9.6164883,83992.015,20.749159,14.3837117,208.29089
20.745695,84.012742,0.0,1.0,114,24.0002,14.382177,0,5208,9.6180214,84012.762,20.745695,14.3821786,208.29089
20.740449,84.033485,0.0,0.98840193,114,24.0002,14.380279,0,5209,9.6199185,84033.506,20.740449,14.3802815,208.29089
20.735324,84.054223,0.0,0.86706386,114,24.0002,14.378022,0,5210,9.6221758,84054.243,20.735324,14.3780242,208.29089
20.73272,84.074956,0.0,0.63008253,114,24.0002,14.375602,0,5211,9.6245957,84074.977,20.73272,14.3756043,208.29089
20.730686,84.095688,0.0,0.48617063,114,24.0002,14.373082,0,5212,9.6271154,84095.709,20.730686,14.3730846,208.29089
20.731133,84.116418,0.0,0.35848393,114,24.0002,14.370551,0,5213,9.6296467,84116.439,20.731133,14.3705533,208.29089
20.735875,84.137152,0.0,0.22599478,114,24.0002,14.368338,0,5214,9.6318602,84137.173,20.735875,14.3683398,208.29089
20.740229,84.15789,0.0,0.077239037,114,24.0002,14.366499,0,5215,9.6337086,84157.911,20.740229,14.3664914,208.29089
19.790592,84.17823,0.0,0.0,114,24.0002,14.372633,0,5216,9.6275711,84178.25,19.790592,14.3726289,208.29089
18.351981,84.197579,0.22105373,0.0,114,24.0002,14.374623,0,5217,9.6255783,84197.597,18.351981,14.3746217,208.29089
15.205404,84.214281,0.16161266,0.0,114,24.0002,14.376181,0,5218,9.6240202,84214.296,15.205404,14.3761798,208.29089
13.415792,84.228449,0.033918639,0.0,114,24.0002,14.377532,0,5219,9.6226693,84228.462,13.415792,14.3775307,208.29089
12.821132,84.241522,0.0,0.078842073,114,24.0002,14.377417,0,5220,9.6227727,84241.535,12.821132,14.3774273,208.29089
13.538373,84.254649,0.0,0.20374261,114,24.0002,14.369792,0,5221,9.6303975,84254.662,13.538373,14.3698025,208.29089
15.217449,84.268916,0.0,0.36768438,114,24.0002,14.354199,0,5222,9.645981,84268.931,15.217449,14.354219,208.29089
17.398362,84.285252,0.0,0.67220343,114,24.0002,14.337926,0,5223,9.6622578,84285.27,17.398362,14.3379422,208.29089
19.259774,84.303604,0.0,1.0,114,24.0002,14.322199,0,5224,9.6779855,84303.623,19.259774,14.3222145,208.29089
20.708659,84.323674,0.0,1.0,114,24.0002,14.313444,0,5225,9.6867619,84323.695,20.708659,14.3134381,208.29089
20.723279,84.344399,0.0,1.0,114,24.0002,14.312149,0,5226,9.6880484,84344.42,20.723279,14.3121516,208.29089
20.717668,84.365119,0.0,1.0,114,24.0002,14.309063,0,5227,9.6911333,84365.14,20.717668,14.3090667,208.29089
20.713298,84.385835,0.0,1.0,114,24.0002,14.305454,0,5228,9.6947418,84385.856,20.713298,14.3054582,208.29089
20.70959,84.406546,0.0,1.0,114,24.0002,14.301477,0,5229,9.698719,84406.567,20.70959,14.301481,208.29089
20.706659,84.427254,0.0,1.0,114,24.0002,14.297238,0,5230,9.7029581,84427.275,20.706659,14.2972419,208.29089
20.703392,84.44796,0.0,1.0,114,24.0002,14.292879,0,5231,9.7073166,84447.981,20.703392,14.2928834,208.29089
20.703125,84.468663,0.0,1.0,114,24.0002,14.288297,0,5232,9.711898,84468.684,20.703125,14.288302,208.29089
