Car.v,DistanceKm,Driver.Brake,Driver.Gas,Fefficiency,FullBatteryCapacity,PT.BattHV.Energy,PT.BattHV.Temp,Time,UsedCapacity,Vhcl.Distance,Vhcl.v
11.099846,0.26139946,0,0.070391998,147,24.0002,23.961723,0,26,0.038476581,261.41056,11.099846
11.112242,0.27250283,0,0.067879248,143,24.0002,23.961122,0,27,0.039077169,272.51394,11.112242
11.116473,0.28361775,0,0.067968525,139,24.0002,23.960516,0,28,0.039683391,283.62887,11.116473
11.116143,0.29473526,0,0.065262982,136,24.0002,23.960077,0,29,0.040122397,294.74638,11.116143
11.108045,0.3058474,0,0.068491562,133,24.0002,23.959443,0,30,0.040756582,305.85851,11.108045
13.125137,0.31777144,0,0.40448497,202,24.0002,23.935757,0,31,0.064428233,317.78456,13.125137
15.012344,0.33194927,0,0.24721001,218,24.0002,23.927594,0,32,0.072600988,331.96428,15.012344
15.89957,0.34746143,0,0.16460548,220,24.0002,23.923594,0,33,0.076603009,347.47733,15.89957
16.310214,0.36359213,0,0.12940192,218,24.0002,23.920695,0,34,0.079502644,363.60844,16.310214
16.500609,0.38000956,0,0.11537106,216,24.0002,23.918029,0,35,0.082168574,380.02606,16.500609
16.588311,0.39655963,0,0.11090836,214,24.0002,23.91528,0,36,0.084917562,396.57621,16.588311
16.628318,0.41317054,0,0.11060539,212,24.0002,23.912358,0,37,0.087839048,413.18717,16.628318
16.646402,0.42980905,0,0.11203991,211,24.0002,23.909256,0,38,0.090940939,429.8257,16.646402
16.65489,0.44646021,0,0.11392543,210,24.0002,23.906002,0,39,0.094194455,446.47686,16.65489
16.659091,0.46311742,0,0.11571254,210,24.0002,23.902633,0,40,0.0975631,463.13408,16.659091
16.661438,0.47977773,0,0.11707831,210,24.0002,23.899186,0,41,0.10101091,479.79439,16.661438
16.66265,0.49643973,0,0.11823808,210,24.0002,23.895681,0,42,0.10451508,496.45639,16.66265
16.663912,0.51310301,0,0.11889728,210,24.0002,23.892154,0,43,0.10804295,513.11968,16.663912
16.665047,0.5297675,0,0.11906443,210,24.0002,23.88863,0,44,0.11156685,529.78417,16.665047
16.666119,0.54643309,0,0.11879282,210,24.0002,23.885132,0,45,0.11506477,546.44976,16.666119
16.667113,0.56309971,0,0.1180769,210,24.0002,23.881684,0,46,0.11851279,563.11638,16.667113
16.66807,0.57976731,0,0.11692009,210,24.0002,23.878308,0,47,0.1218885,579.78397,16.66807
16.669017,0.59643585,0,0.11533031,209,24.0002,23.875027,0,48,0.1251697,596.45252,16.669017
16.669982,0.61310535,0,0.11327951,209,24.0002,23.871865,0,49,0.12833213,613.12202,16.669982
16.671024,0.62977584,0,0.11075394,208,24.0002,23.868846,0,50,0.13135142,629.79251,16.671024
16.672093,0.6464474,0,0.10771959,207,24.0002,23.865997,0,51,0.13420062,646.46407,16.672093
16.673125,0.66312002,0,0.10419779,206,24.0002,23.863343,0,52,0.13685459,663.13669,16.673125
16.67375,0.6797935,0,0.10051847,204,24.0002,23.860887,0,53,0.13931078,679.81017,16.67375
16.673969,0.69646738,0,0.096835625,203,24.0002,23.858622,0,54,0.14157567,696.48406,16.673969
16.673989,0.71314137,0,0.09313563,201,24.0002,23.856548,0,55,0.14364983,713.15805,16.673989
16.673892,0.72981532,0,0.089420958,199,24.0002,23.854665,0,56,0.14553333,729.83199,16.673892
16.673767,0.74648915,0,0.085684543,197,24.0002,23.852973,0,57,0.14722543,746.50582,16.673767
16.673735,0.76316289,0,0.081895496,194,24.0002,23.851475,0,58,0.14872327,763.17956,16.673735
16.67375,0.77983663,0,0.07808041,192,24.0002,23.850173,0,59,0.15002541,779.85331,16.67375
16.67404,0.79651046,0,0.07419487,189,24.0002,23.849069,0,60,0.15112962,796.52714,16.67404
16.675433,0.8131851,0,0.069799234,186,24.0002,23.848199,0,61,0.1520007,813.20178,16.675433
16.67771,0.82986178,0,0.064701819,183,24.0002,23.847607,0,62,0.15259282,829.87846,16.67771
16.67864,0.84654004,0,0.059916139,180,24.0002,23.847258,0,63,0.15294175,846.55672,16.67864
16.678902,0.86321884,0,0.055434604,177,24.0002,23.847131,0,64,0.15306888,863.23552,16.678902
16.678899,0.87989775,0,0.051180747,173,24.0002,23.847214,0,65,0.15298586,879.91443,16.678899
16.678817,0.89657661,0,0.047112863,170,24.0002,23.847439,0,66,0.15276123,896.59329,16.678817
16.678736,0.91325539,0,0.043180555,166,24.0002,23.847771,0,67,0.15242959,913.27207,16.678736
16.678655,0.92993409,0,0.039369294,163,24.0002,23.848224,0,68,0.15197691,929.95076,16.678655
16.678614,0.94661271,0,0.035650968,159,24.0002,23.848797,0,69,0.15140387,946.62939,16.678614
16.678622,0.96329136,0,0.031988653,156,24.0002,23.849491,0,70,0.15071016,963.30804,16.678622
16.678697,0.97996998,0,0.028399891,152,24.0002,23.850302,0,71,0.14989902,979.98665,16.678697
16.678591,0.99664871,0,0.024934854,149,24.0002,23.851229,0,72,0.14897174,996.66539,16.678591
16.677168,1.0133267,0,0.022238505,146,24.0002,23.852237,0,73,0.14796438,1013.3434,16.677168
16.674737,1.0300027,0,0.020422781,142,24.0002,23.85329,0,74,0.14691122,1030.0194,16.674737
16.671618,1.0466759,0,0.019481103,139,24.0002,23.854358,0,75,0.1458431,1046.6926,16.671618
16.667923,1.0633458,0,0.019426052,136,24.0002,23.85541,0,76,0.14479097,1063.3624,16.667923
16.663746,1.0800116,0,0.020323133,133,24.0002,23.856413,0,77,0.14378782,1080.0283,16.663746
16.659746,1.0966733,0,0.022245902,130,24.0002,23.857332,0,78,0.14286928,1096.69,16.659746
16.655728,1.1133311,0,0.025357259,127,24.0002,23.858123,0,79,0.14207777,1113.3478,16.655728
16.650992,1.1299844,0,0.030009405,125,24.0002,23.858728,0,80,0.1414729,1130.0011,16.650992
16.650407,1.1466346,0,0.033596238,122,24.0002,23.859204,0,81,0.14099617,1146.6512,16.650407
16.652255,1.1632859,0,0.035344851,120,24.0002,23.859657,0,82,0.14054296,1163.3026,16.652255
16.65165,1.179938,0,0.038823385,118,24.0002,23.859977,0,83,0.14022327,1179.9546,16.65165
16.649755,1.1965888,0,0.043723714,117,24.0002,23.86011,0,84,0.14009013,1196.6054,16.649755
16.647683,1.2132374,0,0.049778135,115,24.0002,23.860014,0,85,0.14018591,1213.254,16.647683
16.647651,1.2298849,0,0.055571884,114,24.0002,23.85958,0,86,0.14061959,1229.9015,16.647651
16.64927,1.2465332,0,0.060457556,113,24.0002,23.858902,0,87,0.1412972,1246.5499,16.64927
16.651697,1.2631837,0,0.064414381,112,24.0002,23.85804,0,88,0.14215925,1263.2003,16.651697
16.654355,1.2798367,0,0.067460713,111,24.0002,23.857045,0,89,0.14315393,1279.8534,16.654355
16.656949,1.2964924,0,0.069624605,111,24.0002,23.855965,0,90,0.14423399,1296.509,16.656949
17.747145,1.3136098,0,0.23392942,122,24.0002,23.83877,0,91,0.16142237,1313.6275,17.747145
18.662727,1.3318687,0,0.15237919,124,24.0002,23.834008,0,92,0.16618926,1331.8874,18.662727
19.091186,1.350773,0,0.10890118,124,24.0002,23.83171,0,93,0.16848837,1350.7921,19.091186
19.287708,1.369975,0,0.087450783,124,24.0002,23.830297,0,94,0.16990195,1369.9943,19.287708
19.378367,1.3893137,0,0.075460208,122,24.0002,23.829335,0,95,0.17086449,1389.3331,19.378367
19.421047,1.408716,0,0.067163955,121,24.0002,23.828711,0,96,0.17148807,1408.7354,19.421047
19.442102,1.4281488,0,0.06009285,120,24.0002,23.82843,0,97,0.17176977,1428.1682,19.442102
19.450599,1.447596,0,0.054695964,118,24.0002,23.828398,0,98,0.17180284,1447.6154,19.450599
19.124574,1.4669264,0.059394468,0,114,24.0002,23.832024,0,99,0.16817819,1466.9455,19.124574
17.578756,1.4852873,0.096167791,0,111,24.0002,23.83396,0,100,0.16624205,1485.3048,17.578756
15.902515,1.5020471,0.11344113,0,109,24.0002,23.835611,0,101,0.16459069,1502.063,15.902515
13.985257,1.5170139,0.13328799,0,107,24.0002,23.836997,0,102,0.16320409,1517.0278,13.985257
11.790018,1.5299263,0.15380785,0,105,24.0002,23.838116,0,103,0.16208481,1529.9381,11.790018
9.3551638,1.5405139,0.16438652,0,104,24.0002,23.838958,0,104,0.1612428,1540.5232,9.3551638
6.92994,1.5486396,0.14555383,0,103,24.0002,23.839539,0,105,0.16066194,1548.6465,6.92994
4.6367298,1.5544331,0.12301642,0,103,24.0002,23.839887,0,106,0.16031306,1554.4377,4.6367298
2.7177039,1.558144,0.10809575,0,102,24.0002,23.840054,0,107,0.16014609,1558.1467,2.7177039
1.551791,1.5601687,0.043257752,0,102,24.0002,23.839987,0,108,0.16021293,1560.1703,1.551791
0.95887946,1.5614217,0.094221267,0,102,24.0002,23.839909,0,109,0.16029121,1561.4227,0.95887946
0.014869759,1.5616851,0.19238233,0,102,24.0002,23.839887,0,110,0.16031254,1561.6851,0.014869759
0.002790001,1.5616925,0.19238233,0,102,24.0002,23.839879,0,111,0.16032106,1561.6925,0.002790001
0.001953425,1.5616948,0.19238233,0,102,24.0002,23.839877,0,112,0.1603226,1561.6948,0.001953425
0.001704837,1.5616967,0.19238233,0,102,24.0002,23.83988,0,113,0.16032039,1561.6967,0.001704837
0.001395891,1.5616983,0.19238233,0,102,24.0002,23.839884,0,114,0.16031619,1561.6983,0.001395891
0.001080721,1.5616995,0.19238233,0,102,24.0002,23.839889,0,115,0.16031094,1561.6995,0.001080721
0.000764884,1.5617004,0.19238233,0,102,24.0002,23.839895,0,116,0.16030516,1561.7004,0.000764884
0.000446082,1.561701,0.19238233,0,102,24.0002,23.839901,0,117,0.16029912,1561.701,0.000446082
0.000120216,1.5617013,0.19238233,0,102,24.0002,23.839907,0,118,0.16029297,1561.7013,0.000120216
2.04E-06,1.5617013,0.19238233,0,102,24.0002,23.839913,0,119,0.1602868,1561.7013,2.04E-06
2.71E-07,1.5617013,0.19238233,0,102,24.0002,23.839919,0,120,0.16028065,1561.7013,2.71E-07
1.41E-07,1.5617013,0.1923823,0,102,24.0002,23.839925,0,121,0.16027453,1561.7013,1.41E-07
3.18E-08,1.5617013,0.1923822,0,102,24.0002,23.839932,0,122,0.16026847,1561.7013,3.18E-08
6.53E-08,1.5617013,0.19238233,0,102,24.0002,23.839938,0,123,0.16026247,1561.7013,6.53E-08
9.41E-08,1.5617013,0.19238233,0,102,24.0002,23.839943,0,124,0.16025653,1561.7013,9.41E-08
7.20E-08,1.5617013,0.19238233,0,102,24.0002,23.839949,0,125,0.16025065,1561.7013,7.20E-08
2.38E-08,1.5617013,0.19238233,0,102,24.0002,23.839955,0,126,0.16024484,1561.7013,2.38E-08
1.21E-08,1.5617013,0.19238233,0,102,24.0002,23.839961,0,127,0.16023909,1561.7013,1.21E-08
7.76E-08,1.5617013,0.19238233,0,102,24.0002,23.839967,0,128,0.1602334,1561.7013,7.76E-08
1.46E-07,1.5617013,0.19238233,0,102,24.0002,23.839972,0,129,0.16022777,1561.7013,1.46E-07
6.08E-08,1.5617013,0.19238233,0,102,24.0002,23.839978,0,130,0.16022221,1561.7013,6.08E-08
1.01E-07,1.5617013,0.19238233,0,102,24.0002,23.839983,0,131,0.16021671,1561.7013,1.01E-07
1.72E-08,1.5617013,0.19238233,0,102,24.0002,23.839989,0,132,0.16021127,1561.7013,1.72E-08
1.76E-07,1.5617013,0.19238233,0,102,24.0002,23.839994,0,133,0.16020589,1561.7013,1.76E-07
7.03E-08,1.5617013,0.19238233,0,102,24.0002,23.839999,0,134,0.16020056,1561.7013,7.03E-08
7.00E-08,1.5617013,0.19238233,0,102,24.0002,23.840005,0,135,0.1601953,1561.7013,7.00E-08
1.95E-07,1.5617013,0.19238233,0,102,24.0002,23.84001,0,136,0.1601901,1561.7013,1.95E-07
5.77E-08,1.5617013,0.19238233,0,102,24.0002,23.840015,0,137,0.16018495,1561.7013,5.77E-08
5.07E-08,1.5617013,0.19238233,0,102,24.0002,23.84002,0,138,0.16017986,1561.7013,5.07E-08
1.13E-07,1.5617013,0.19238233,0,102,24.0002,23.840025,0,139,0.16017482,1561.7013,1.13E-07
1.02E-07,1.5617013,0.19238233,0,102,24.0002,23.84003,0,140,0.16016984,1561.7013,1.02E-07
9.56E-08,1.5617013,0.19238233,0,102,24.0002,23.840035,0,141,0.16016492,1561.7013,9.56E-08
4.00E-08,1.5617013,0.19238233,0,102,24.0002,23.84004,0,142,0.16016005,1561.7013,4.00E-08
3.48E-08,1.5617013,0.19238233,0,102,24.0002,23.840045,0,143,0.16015523,1561.7013,3.48E-08
1.35E-07,1.5617013,0.19238233,0,102,24.0002,23.84005,0,144,0.16015047,1561.7013,1.35E-07
1.71E-07,1.5617013,0.19238233,0,102,24.0002,23.840054,0,145,0.16014576,1561.7013,1.71E-07
2.65E-07,1.5617013,0.19238233,0,102,24.0002,23.840059,0,146,0.1601411,1561.7013,2.65E-07
3.17E-07,1.5617013,0.19238233,0,102,24.0002,23.840064,0,147,0.16013649,1561.7013,3.17E-07
2.20E-07,1.5617013,0.19238233,0,102,24.0002,23.840068,0,148,0.16013193,1561.7013,2.20E-07
1.21E-07,1.5617013,0.19238233,0,102,24.0002,23.840073,0,149,0.16012743,1561.7013,1.21E-07
2.22E-07,1.5617013,0.19238233,0,102,24.0002,23.840077,0,150,0.16012297,1561.7013,2.22E-07
2.61E-07,1.5617013,0.19238233,0,102,24.0002,23.840081,0,151,0.16011856,1561.7013,2.61E-07
1.92E-07,1.5617013,0.19238233,0,102,24.0002,23.840086,0,152,0.1601142,1561.7013,1.92E-07
8.14E-08,1.5617013,0.19238233,0,102,24.0002,23.84009,0,153,0.16010989,1561.7013,8.14E-08
1.11E-07,1.5617013,0.19238233,0,102,24.0002,23.840094,0,154,0.16010563,1561.7013,1.11E-07
2.84E-07,1.5617013,0.19238233,0,102,24.0002,23.840099,0,155,0.16010141,1561.7013,2.84E-07
3.79E-07,1.5617013,0.19238233,0,102,24.0002,23.840103,0,156,0.16009724,1561.7013,3.79E-07
3.81E-07,1.5617013,0.19238233,0,102,24.0002,23.840107,0,157,0.16009312,1561.7013,3.81E-07
1.92E-07,1.5617013,0.19238233,0,102,24.0002,23.840111,0,158,0.16008904,1561.7013,1.92E-07
1.88E-07,1.5617013,0.19238233,0,102,24.0002,23.840115,0,159,0.160085,1561.7013,1.88E-07
3.45E-07,1.5617013,0.19238233,0,102,24.0002,23.840119,0,160,0.16008102,1561.7013,3.45E-07
5.42E-07,1.5617013,0.19238233,0,102,24.0002,23.840123,0,161,0.16007707,1561.7013,5.42E-07
5.87E-07,1.5617013,0.19238233,0,102,24.0002,23.840127,0,162,0.16007317,1561.7013,5.87E-07
4.27E-07,1.5617013,0.19238233,0,102,24.0002,23.840131,0,163,0.16006931,1561.7013,4.27E-07
8.39E-08,1.5617013,0.19238233,0,102,24.0002,23.840135,0,164,0.16006549,1561.7013,8.39E-08
3.65E-07,1.5617013,0.19238233,0,102,24.0002,23.840138,0,165,0.16006172,1561.7013,3.65E-07
7.53E-07,1.5617013,0.19238233,0,102,24.0002,23.840142,0,166,0.16005799,1561.7013,7.53E-07
9.28E-07,1.5617013,0.19238233,0,102,24.0002,23.840146,0,167,0.1600543,1561.7013,9.28E-07
8.03E-07,1.5617013,0.19238233,0,102,24.0002,23.840149,0,168,0.16005064,1561.7013,8.03E-07
3.57E-07,1.5617013,0.19238233,0,102,24.0002,23.840153,0,169,0.16004703,1561.7013,3.57E-07
3.14E-07,1.5617013,0.19238233,0,102,24.0002,23.840157,0,170,0.16004346,1561.7013,3.14E-07
9.73E-07,1.5617013,0.19238233,0,102,24.0002,23.84016,0,171,0.16003993,1561.7013,9.73E-07
1.40E-06,1.5617013,0.19238233,0,102,24.0002,23.840164,0,172,0.16003644,1561.7013,1.40E-06
1.39E-06,1.5617013,0.19238233,0,102,24.0002,23.840167,0,173,0.16003299,1561.7013,1.39E-06
8.74E-07,1.5617013,0.19238233,0,102,24.0002,23.84017,0,174,0.16002957,1561.7013,8.74E-07
8.72E-08,1.5617013,0.19238233,0,102,24.0002,23.840174,0,175,0.16002619,1561.7013,8.72E-08
1.18E-06,1.5617013,0.19238233,0,102,24.0002,23.840177,0,176,0.16002285,1561.7013,1.18E-06
2.01E-06,1.5617013,0.19238233,0,102,24.0002,23.84018,0,177,0.16001955,1561.7013,2.01E-06
2.27E-06,1.5617013,0.19238233,0,102,24.0002,23.840184,0,178,0.16001628,1561.7013,2.27E-06
1.74E-06,1.5617013,0.19238233,0,102,24.0002,23.840187,0,179,0.16001305,1561.7013,1.74E-06
4.83E-07,1.5617013,0.19238233,0,102,24.0002,23.84019,0,180,0.16000985,1561.7013,4.83E-07
1.19E-06,1.5617014,0.19238233,0,102,24.0002,23.840193,0,181,0.16000669,1561.7014,1.19E-06
2.72E-06,1.5617014,0.19238233,0,102,24.0002,23.840196,0,182,0.16000357,1561.7014,2.72E-06
3.52E-06,1.5617014,0.19238233,0,102,24.0002,23.8402,0,183,0.16000048,1561.7014,3.52E-06
3.17E-06,1.5617014,0.19238233,0,102,24.0002,23.840203,0,184,0.15999742,1561.7014,3.17E-06
1.58E-06,1.5617014,0.19238233,0,102,24.0002,23.840206,0,185,0.15999439,1561.7014,1.58E-06
8.87E-07,1.5617014,0.19238233,0,102,24.0002,23.840209,0,186,0.1599914,1561.7014,8.87E-07
3.46E-06,1.5617014,0.19238233,0,102,24.0002,23.840212,0,187,0.15998845,1561.7014,3.46E-06
5.23E-06,1.5617014,0.19238233,0,102,24.0002,23.840214,0,188,0.15998552,1561.7014,5.23E-06
5.40E-06,1.5617014,0.19238233,0,102,24.0002,23.840217,0,189,0.15998263,1561.7014,5.40E-06
3.60E-06,1.5617014,0.19238233,0,102,24.0002,23.84022,0,190,0.15997977,1561.7014,3.60E-06
1.81E-07,1.5617014,0.19238233,0,102,24.0002,23.840223,0,191,0.15997694,1561.7014,1.81E-07
3.99E-06,1.5617014,0.19238233,0,102,24.0002,23.840226,0,192,0.15997414,1561.7014,3.99E-06
7.39E-06,1.5617014,0.19238233,0,102,24.0002,23.840229,0,193,0.15997138,1561.7014,7.39E-06
8.69E-06,1.5617014,0.19238233,0,102,24.0002,23.840231,0,194,0.15996864,1561.7014,8.69E-06
7.01E-06,1.5617014,0.19238233,0,102,24.0002,23.840234,0,195,0.15996593,1561.7014,7.01E-06
2.44E-06,1.5617014,0.19238233,0,102,24.0002,23.840237,0,196,0.15996326,1561.7014,2.44E-06
3.87E-06,1.5617014,0.19238233,0,102,24.0002,23.840239,0,197,0.15996061,1561.7014,3.87E-06
9.88E-06,1.5617014,0.19238233,0,102,24.0002,23.840242,0,198,0.15995799,1561.7014,9.88E-06
1.33E-05,1.5617014,0.19238233,0,102,24.0002,23.840245,0,199,0.1599554,1561.7014,1.33E-05
1.25E-05,1.5617014,0.19238233,0,102,24.0002,23.840247,0,200,0.15995284,1561.7014,1.25E-05
6.90E-06,1.5617014,0.19238233,0,102,24.0002,23.84025,0,201,0.15995031,1561.7014,6.90E-06
2.28E-06,1.5617015,0.19238233,0,102,24.0002,23.840252,0,202,0.15994781,1561.7015,2.28E-06
1.22E-05,1.5617015,0.19238233,0,102,24.0002,23.840255,0,203,0.15994533,1561.7015,1.22E-05
1.95E-05,1.5617015,0.19238233,0,102,24.0002,23.840257,0,204,0.15994288,1561.7015,1.95E-05
2.09E-05,1.5617015,0.19238233,0,102,24.0002,23.84026,0,205,0.15994046,1561.7015,2.09E-05
1.48E-05,1.5617015,0.19238233,0,102,24.0002,23.840262,0,206,0.15993806,1561.7015,1.48E-05
2.16E-06,1.5617015,0.19238233,0,102,24.0002,23.840264,0,207,0.15993569,1561.7015,2.16E-06
1.36E-05,1.5617015,0.19238233,0,102,24.0002,23.840267,0,208,0.15993335,1561.7015,1.36E-05
2.70E-05,1.5617016,0.19238233,0,102,24.0002,23.840269,0,209,0.15993103,1561.7016,2.70E-05
3.30E-05,1.5617016,0.19238233,0,102,24.0002,23.840271,0,210,0.15992874,1561.7016,3.30E-05
2.79E-05,1.5617016,0.19238233,0,102,24.0002,23.840274,0,211,0.15992648,1561.7016,2.79E-05
1.15E-05,1.5617016,0.19238233,0,102,24.0002,23.840276,0,212,0.15992423,1561.7016,1.15E-05
1.21E-05,1.5617017,0.19238233,0,102,24.0002,23.840278,0,213,0.15992202,1561.7017,1.21E-05
3.53E-05,1.5617017,0.19238233,0,102,24.0002,23.84028,0,214,0.15991983,1561.7017,3.53E-05
4.98E-05,1.5617017,0.19238233,0,102,24.0002,23.840282,0,215,0.15991766,1561.7017,4.98E-05
4.85E-05,1.5617017,0.19238233,0,102,24.0002,23.840284,0,216,0.15991551,1561.7017,4.85E-05
2.90E-05,1.5617018,0.19238233,0,102,24.0002,23.840287,0,217,0.15991339,1561.7018,2.90E-05
4.68E-06,1.5617018,0.19238233,0,102,24.0002,23.840289,0,218,0.1599113,1561.7018,4.68E-06
4.26E-05,1.5617019,0.19238233,0,102,24.0002,23.840291,0,219,0.15990922,1561.7019,4.26E-05
7.17E-05,1.5617019,0.19238233,0,102,24.0002,23.840293,0,220,0.15990717,1561.7019,7.17E-05
7.96E-05,1.561702,0.19238233,0,102,24.0002,23.840295,0,221,0.15990514,1561.702,7.96E-05
5.95E-05,1.561702,0.19238233,0,102,24.0002,23.840297,0,222,0.15990314,1561.702,5.95E-05
1.39E-05,1.5617021,0.19238233,0,102,24.0002,23.840299,0,223,0.15990115,1561.7021,1.39E-05
4.52E-05,1.5617021,0.19238233,0,102,24.0002,23.840301,0,224,0.15989919,1561.7021,4.52E-05
9.80E-05,1.5617022,0.19238233,0,102,24.0002,23.840303,0,225,0.15989725,1561.7022,9.80E-05
0.000124286,1.5617023,0.19238233,0,102,24.0002,23.840305,0,226,0.15989533,1561.7023,0.000124286
0.000109455,1.5617024,0.19238233,0,102,24.0002,23.840307,0,227,0.15989343,1561.7024,0.000109455
5.15E-05,1.5617025,0.19238233,0,102,24.0002,23.840308,0,228,0.15989155,1561.7025,5.15E-05
3.61E-05,1.5617026,0.19238233,0,102,24.0002,23.84031,0,229,0.1598897,1561.7026,3.61E-05
0.000126023,1.5617027,0.19238233,0,102,24.0002,23.840312,0,230,0.15988786,1561.7027,0.000126023
0.00018574,1.5617028,0.19238233,0,102,24.0002,23.840314,0,231,0.15988605,1561.7028,0.00018574
0.000187804,1.5617029,0.19238233,0,102,24.0002,23.840316,0,232,0.15988425,1561.7029,0.000187804
0.000120749,1.561703,0.19238233,0,102,24.0002,23.840318,0,233,0.15988247,1561.703,0.000120749
4.75E-06,1.5617032,0.19238233,0,102,24.0002,23.840319,0,234,0.15988072,1561.7032,4.75E-06
0.00014861,1.5617034,0.19238233,0,102,24.0002,23.840321,0,235,0.15987898,1561.7034,0.00014861
0.000265165,1.5617035,0.19238233,0,102,24.0002,23.840323,0,236,0.15987726,1561.7035,0.000265165
0.000304971,1.5617037,0.19238233,0,102,24.0002,23.840324,0,237,0.15987557,1561.7037,0.000304971
0.000239088,1.5617039,0.19238233,0,102,24.0002,23.840326,0,238,0.15987388,1561.7039,0.000239088
7.25E-05,1.5617041,0.19238233,0,102,24.0002,23.840328,0,239,0.15987222,1561.7041,7.25E-05
0.000151464,1.5617044,0.19238233,0,102,24.0002,23.840329,0,240,0.15987058,1561.7044,0.000151464
0.000359715,1.5617047,0.19238233,0,102,24.0002,23.840331,0,241,0.15986896,1561.7047,0.000359715
0.00047286,1.5617049,0.19238233,0,102,24.0002,23.840333,0,242,0.15986735,1561.7049,0.00047286
0.000430912,1.5617052,0.19238233,0,102,24.0002,23.840334,0,243,0.15986576,1561.7052,0.000430912
0.000216924,1.5617056,0.19238233,0,102,24.0002,23.840336,0,244,0.15986419,1561.7056,0.000216924
0.000121868,1.561706,0.19238233,0,102,24.0002,23.840337,0,245,0.15986263,1561.706,0.000121868
0.000480171,1.5617064,0.19238233,0,102,24.0002,23.840339,0,246,0.15986109,1561.7064,0.000480171
0.000711926,1.5617068,0.19238233,0,102,24.0002,23.84034,0,247,0.15985957,1561.7068,0.000711926
0.000671309,1.5617073,0.19238233,0,102,24.0002,23.840342,0,248,0.15985807,1561.7073,0.000671309
0.000309175,1.5617078,0.19238233,0,102,24.0002,23.840343,0,249,0.15985658,1561.7078,0.000309175
0.00026369,1.5617084,0.19238233,0,102,24.0002,23.840345,0,250,0.15985511,1561.7084,0.00026369
0.000825575,1.561709,0.19238233,0,102,24.0002,23.840346,0,251,0.15985366,1561.709,0.000825575
0.001068227,1.5617096,0.19238233,0,102,24.0002,23.840348,0,252,0.15985222,1561.7096,0.001068227
0.000743823,1.5617103,0.19238233,0,102,24.0002,23.840349,0,253,0.1598508,1561.7103,0.000743823
5.27E-05,1.5617111,0.19238233,0,102,24.0002,23.840351,0,254,0.15984939,1561.7111,5.27E-05
0.000956062,1.561712,0.19238233,0,102,24.0002,23.840352,0,255,0.159848,1561.712,0.000956062
0.00145876,1.5617128,0.19238233,0,102,24.0002,23.840353,0,256,0.15984662,1561.7128,0.00145876
