Car.v,DistanceKm,Driver.Brake,Driver.Gas,Fefficiency,FullBatteryCapacity,PT.BattHV.Energy,PT.BattHV.Temp,Time,UsedCapacity,Vhcl.Distance,Vhcl.v,RemainingCapacity,target
0.0,0.0,0.0,0.0,-2147483648,24.0002,24.0002,0,0,0.0,0.0,0.0,24.0002,208.29089
1.8526004,0.000605964,0.0,0.45122734,4573,24.0002,23.997417,0,1,0.002777102,0.60781692,1.8526004,23.997422898,208.29089
4.8481669,0.0039538,0.0,0.45431058,2693,24.0002,23.98953,0,2,0.010660319,3.9586478,4.8481669,23.989539681,208.29089
7.7684984,0.010291479,0.0,0.38751646,2018,24.0002,23.979412,0,3,0.020781399,10.299247,7.7684984,23.979418601,208.29089
9.5372021,0.019051805,0.0,0.21969124,1303,24.0002,23.97536,0,4,0.024837132,19.061342,9.5372021,23.975362868,208.29089
10.372786,0.029058226,0.0,0.13868492,914,24.0002,23.973635,0,5,0.026564252,29.068599,10.372786,23.973635748,208.29089
10.767017,0.039652419,0.0,0.10059275,691,24.0002,23.972769,0,6,0.027430087,39.663186,10.767017,23.972769913,208.29089
10.951996,0.050523476,0.0,0.08263859,554,24.0002,23.972203,0,7,0.027996707,50.534428,10.951996,23.972203293,208.29089
11.037688,0.061523773,0.0,0.074301808,463,24.0002,23.971711,0,8,0.028488016,61.534811,11.037688,23.971711984,208.29089
11.076814,0.072583554,0.0,0.070514471,399,24.0002,23.971217,0,9,0.028982289,72.594631,11.076814,23.971217711,208.29089
11.094508,0.083670371,0.0,0.068799605,352,24.0002,23.970702,0,10,0.029497259,83.681466,11.094508,23.970702741,208.29089
11.102421,0.094769363,0.0,0.068029557,316,24.0002,23.970167,0,11,0.030032128,94.780466,11.102421,23.970167872,208.29089
11.105878,0.10587375,0.0,0.067706724,288,24.0002,23.969617,0,12,0.030582716,105.88486,11.105878,23.969617284,208.29089
11.107342,0.11698047,0.0,0.067593158,266,24.0002,23.969055,0,13,0.031144767,116.99157,11.107342,23.969055233,208.29089
11.108001,0.12808817,0.0,0.067548917,247,24.0002,23.968486,0,14,0.031713708,128.09928,11.108001,23.968486292,208.29089
11.108368,0.13919637,0.0,0.067507297,231,24.0002,23.967914,0,15,0.032285385,139.20747,11.108368,23.967914615,208.29089
11.109026,0.15030509,0.0,0.067292191,218,24.0002,23.96735,0,16,0.032849651,150.3162,11.109026,23.967350349,208.29089
11.109312,0.16141428,0.0,0.0671316,206,24.0002,23.96679,0,17,0.033409454,161.42539,11.109312,23.966790546,208.29089
11.109492,0.17252368,0.0,0.067000691,196,24.0002,23.966234,0,18,0.033965916,172.53479,11.109492,23.966234084,208.29089
11.109704,0.18363327,0.0,0.06686263,187,24.0002,23.965681,0,19,0.034517987,183.64438,11.109704,23.965682013,208.29089
11.109935,0.19474309,0.0,0.06672073,180,24.0002,23.965134,0,20,0.035065286,194.7542,11.109935,23.965134714,208.29089
11.110147,0.20585314,0.0,0.066592745,172,24.0002,23.964591,0,21,0.035608457,205.86425,11.110147,23.964591543,208.29089
11.110333,0.21696338,0.0,0.066485224,166,24.0002,23.964051,0,22,0.036148326,216.97449,11.110333,23.964051674,208.29089
11.110448,0.22807378,0.0,0.066405761,160,24.0002,23.963514,0,23,0.036685924,228.08489,11.110448,23.963514076,208.29089
11.110349,0.2391842,0.0,0.06638473,155,24.0002,23.962976,0,24,0.037223664,239.19531,11.110349,23.962976336,208.29089
11.109026,0.25029407,0.0,0.066623687,150,24.0002,23.962428,0,25,0.03777146,250.30518,11.109026,23.96242854,208.29089
11.099846,0.26139946,0.0,0.070391998,147,24.0002,23.961723,0,26,0.038476581,261.41056,11.099846,23.961723419,208.29089
11.112242,0.27250283,0.0,0.067879248,143,24.0002,23.961122,0,27,0.039077169,272.51394,11.112242,23.961122831,208.29089
11.116473,0.28361775,0.0,0.067968525,139,24.0002,23.960516,0,28,0.039683391,283.62887,11.116473,23.960516609,208.29089
11.116143,0.29473526,0.0,0.065262982,136,24.0002,23.960077,0,29,0.040122397,294.74638,11.116143,23.960077603,208.29089
11.108045,0.3058474,0.0,0.068491562,133,24.0002,23.959443,0,30,0.040756582,305.85851,11.108045,23.959443418,208.29089
13.125137,0.31777144,0.0,0.40448497,202,24.0002,23.935757,0,31,0.064428233,317.78456,13.125137,23.935771767,208.29089
15.012344,0.33194927,0.0,0.24721001,218,24.0002,23.927594,0,32,0.072600988,331.96428,15.012344,23.927599012,208.29089
15.89957,0.34746143,0.0,0.16460548,220,24.0002,23.923594,0,33,0.076603009,347.47733,15.89957,23.923596991,208.29089
16.310214,0.36359213,0.0,0.12940192,218,24.0002,23.920695,0,34,0.079502644,363.60844,16.310214,23.920697356,208.29089
16.500609,0.38000956,0.0,0.11537106,216,24.0002,23.918029,0,35,0.082168574,380.02606,16.500609,23.918031426,208.29089
16.588311,0.39655963,0.0,0.11090836,214,24.0002,23.91528,0,36,0.084917562,396.57621,16.588311,23.915282438,208.29089
16.628318,0.41317054,0.0,0.11060539,212,24.0002,23.912358,0,37,0.087839048,413.18717,16.628318,23.912360952,208.29089
16.646402,0.42980905,0.0,0.11203991,211,24.0002,23.909256,0,38,0.090940939,429.8257,16.646402,23.909259061,208.29089
16.65489,0.44646021,0.0,0.11392543,210,24.0002,23.906002,0,39,0.094194455,446.47686,16.65489,23.906005545,208.29089
16.659091,0.46311742,0.0,0.11571254,210,24.0002,23.902633,0,40,0.0975631,463.13408,16.659091,23.9026369,208.29089
16.661438,0.47977773,0.0,0.11707831,210,24.0002,23.899186,0,41,0.10101091,479.79439,16.661438,23.89918909,208.29089
16.66265,0.49643973,0.0,0.11823808,210,24.0002,23.895681,0,42,0.10451508,496.45639,16.66265,23.89568492,208.29089
16.663912,0.51310301,0.0,0.11889728,210,24.0002,23.892154,0,43,0.10804295,513.11968,16.663912,23.89215705,208.29089
16.665047,0.5297675,0.0,0.11906443,210,24.0002,23.88863,0,44,0.11156685,529.78417,16.665047,23.88863315,208.29089
16.666119,0.54643309,0.0,0.11879282,210,24.0002,23.885132,0,45,0.11506477,546.44976,16.666119,23.88513523,208.29089
16.667113,0.56309971,0.0,0.1180769,210,24.0002,23.881684,0,46,0.11851279,563.11638,16.667113,23.88168721,208.29089
16.66807,0.57976731,0.0,0.11692009,210,24.0002,23.878308,0,47,0.1218885,579.78397,16.66807,23.8783115,208.29089
16.669017,0.59643585,0.0,0.11533031,209,24.0002,23.875027,0,48,0.1251697,596.45252,16.669017,23.8750303,208.29089
16.669982,0.61310535,0.0,0.11327951,209,24.0002,23.871865,0,49,0.12833213,613.12202,16.669982,23.87186787,208.29089
16.671024,0.62977584,0.0,0.11075394,208,24.0002,23.868846,0,50,0.13135142,629.79251,16.671024,23.86884858,208.29089
16.672093,0.6464474,0.0,0.10771959,207,24.0002,23.865997,0,51,0.13420062,646.46407,16.672093,23.86599938,208.29089
16.673125,0.66312002,0.0,0.10419779,206,24.0002,23.863343,0,52,0.13685459,663.13669,16.673125,23.86334541,208.29089
16.67375,0.6797935,0.0,0.10051847,204,24.0002,23.860887,0,53,0.13931078,679.81017,16.67375,23.86088922,208.29089
