Car.v,DistanceKm,Driver.Brake,Driver.Gas,Fefficiency,FullBatteryCapacity,PT.BattHV.Energy,PT.BattHV.Temp,Time,UsedCapacity,Vhcl.Distance,Vhcl.v,RemainingCapacity,target
16.245736,70.284258,0.0,0.40049433,98,17.2992,10.367468,0,4649,6.931717,70284.274,16.245736,10.367483,175.71181
18.175274,70.301492,0.0,0.27236375,98,17.2992,10.352963,0,4650,6.9462235,70301.511,18.175274,10.3529765,175.71181
18.998726,70.320194,0.0,0.11472008,98,17.2992,10.372219,0,4651,6.9269843,70320.213,18.998726,10.372215699999998,175.71181
19.23633,70.339328,0.0,0.099912129,98,17.2992,10.373456,0,4652,6.9257437,70339.347,19.23633,10.3734563,175.71181
19.344241,70.358625,0.0,0.096379637,98,17.2992,10.372397,0,4653,6.926801,70358.644,19.344241,10.372398999999998,175.71181
19.394995,70.377997,0.0,0.096486585,98,17.2992,10.370193,0,4654,6.9290048,70378.017,19.394995,10.370195199999998,175.71181
19.419006,70.397406,0.0,0.098076756,98,17.2992,10.367282,0,4655,6.9319151,70397.425,19.419006,10.367284899999998,175.71181
19.430672,70.416831,0.0,0.10001541,98,17.2992,10.363971,0,4656,6.9352253,70416.851,19.430672,10.3639747,175.71181
19.436482,70.436265,0.0,0.10179056,98,17.2992,10.360454,0,4657,6.9387422,70436.285,19.436482,10.3604578,175.71181
19.439037,70.455703,0.0,0.10356193,98,17.2992,10.356777,0,4658,6.9424183,70455.723,19.439037,10.3567817,175.71181
19.441344,70.475144,0.0,0.1041878,98,17.2992,10.353226,0,4659,6.9459707,70475.164,19.441344,10.3532293,175.71181
19.442354,70.494586,0.0,0.10479868,98,17.2992,10.349635,0,4660,6.9495613,70494.605,19.442354,10.3496387,175.71181
19.443264,70.514029,0.0,0.10491805,98,17.2992,10.346131,0,4661,6.9530657,70514.048,19.443264,10.3461343,175.71181
19.444068,70.533472,0.0,0.10459564,98,17.2992,10.34274,0,4662,6.956457,70533.492,19.444068,10.342743,175.71181
19.444763,70.552917,0.0,0.10384713,98,17.2992,10.33949,0,4663,6.959707,70552.936,19.444763,10.339493,175.71181
19.445416,70.572362,0.0,0.10267023,98,17.2992,10.33641,0,4664,6.962787,70572.381,19.445416,10.336413,175.71181
19.446047,70.591808,0.0,0.10106166,98,17.2992,10.333529,0,4665,6.9656681,70591.827,19.446047,10.3335319,175.71181
19.446732,70.611254,0.0,0.099006252,98,17.2992,10.330878,0,4666,6.9683192,70611.274,19.446732,10.3308808,175.71181
19.447426,70.630701,0.0,0.096461891,98,17.2992,10.328497,0,4667,6.9707009,70630.721,19.447426,10.328499099999998,175.71181
19.447967,70.650149,0.0,0.093510819,98,17.2992,10.326399,0,4668,6.9727989,70650.168,19.447967,10.326401099999998,175.71181
19.448037,70.669597,0.0,0.090523678,98,17.2992,10.32452,0,4669,6.9746781,70669.616,19.448037,10.3245219,175.71181
19.447724,70.689045,0.0,0.087597177,98,17.2992,10.322828,0,4670,6.9763704,70689.064,19.447724,10.3228296,175.71181
19.44713,70.708492,0.0,0.084762203,98,17.2992,10.321305,0,4671,6.9778937,70708.512,19.44713,10.3213063,175.71181
