Car.v,DistanceKm,Driver.Brake,Driver.Gas,Fefficiency,FullBatteryCapacity,PT.BattHV.Energy,PT.BattHV.Temp,Time,UsedCapacity,Vhcl.Distance,Vhcl.v,RemainingCapacity,target
20.704547,166.53026,0.0,1.0,115,24.0002,4.7976296,0,9427,19.202566,166530.28,20.704547,4.797633999999999,208.23193
20.706448,166.55097,0.0,1.0,115,24.0002,4.7932634,0,9428,19.206932,166550.99,20.706448,4.793268000000001,208.23193
20.709014,166.57167,0.0,1.0,115,24.0002,4.7890477,0,9429,19.211148,166571.69,20.709014,4.789051999999998,208.23193
20.712219,166.59238,0.0,1.0,115,24.0002,4.7850279,0,9430,19.215168,166592.41,20.712219,4.785032000000001,208.23193
20.715883,166.6131,0.0,1.0,115,24.0002,4.7812497,0,9431,19.218947,166613.12,20.715883,4.781253,208.23193
20.719333,166.63382,0.0,1.0,115,24.0002,4.7777404,0,9432,19.222456,166633.84,20.719333,4.777743999999998,208.23193
20.722695,166.65454,0.0,1.0,115,24.0002,4.7744919,0,9433,19.225705,166654.56,20.722695,4.774494999999998,208.23193
20.726015,166.67526,0.0,1.0,115,24.0002,4.7714939,0,9434,19.228703,166675.28,20.726015,4.771497,208.23193
20.729398,166.69599,0.0,1.0,115,24.0002,4.768731,0,9435,19.231466,166696.01,20.729398,4.768733999999999,208.23193
20.733104,166.71672,0.0,1.0,115,24.0002,4.7661909,0,9436,19.234007,166716.74,20.733104,4.766193000000001,208.23193
20.737119,166.73746,0.0,1.0,115,24.0002,4.7638616,0,9437,19.236336,166737.48,20.737119,4.763863999999998,208.23193
20.742901,166.7582,0.0,1.0,115,24.0002,4.7617774,0,9438,19.238421,166758.22,20.742901,4.761779000000001,208.23193
20.751153,166.77894,0.0,1.0,115,24.0002,4.7601024,0,9439,19.240096,166778.96,20.751153,4.760103999999998,208.23193
20.758606,166.7997,0.0,1.0,115,24.0002,4.7588926,0,9440,19.241306,166799.72,20.758606,4.758893999999998,208.23193
20.765068,166.82046,0.0,1.0,115,24.0002,4.7581073,0,9441,19.242092,166820.48,20.765068,4.758108,208.23193
20.770648,166.84123,0.0,1.0,115,24.0002,4.7577073,0,9442,19.242492,166841.25,20.770648,4.757708000000001,208.23193
20.775633,166.862,0.0,1.0,115,24.0002,4.7576551,0,9443,19.242545,166862.02,20.775633,4.757655,208.23193
20.780672,166.88278,0.0,1.0,115,24.0002,4.7578393,0,9444,19.242361,166882.8,20.780672,4.757839000000001,208.23193
20.785714,166.90356,0.0,1.0,115,24.0002,4.7582179,0,9445,19.241983,166903.58,20.785714,4.758216999999998,208.23193
20.79094,166.92435,0.0,1.0,115,24.0002,4.7587747,0,9446,19.241426,166924.37,20.79094,4.758773999999999,208.23193
20.795976,166.94514,0.0,1.0,115,24.0002,4.7595038,0,9447,19.240697,166945.16,20.795976,4.759502999999999,208.23193
20.799728,166.96594,0.0,1.0,115,24.0002,4.7603687,0,9448,19.239832,166965.96,20.799728,4.760368,208.23193
20.802185,166.98674,0.0,1.0,115,24.0002,4.7613101,0,9449,19.238891,166986.76,20.802185,4.761309000000001,208.23193
20.803088,167.00755,0.0,0.99236222,115,24.0002,4.7622657,0,9450,19.237935,167007.57,20.803088,4.762264999999999,208.23193
20.80241,167.02835,0.0,0.69248962,115,24.0002,4.7631689,0,9451,19.237032,167028.37,20.80241,4.763168,208.23193
20.801389,167.04915,0.0,0.089132897,115,24.0002,4.7639365,0,9452,19.236264,167049.17,20.801389,4.763936000000001,208.23193
20.172416,167.06969,0.0,0.050768296,115,24.0002,4.769551,0,9453,19.230663,167069.71,20.172416,4.769537,208.23193
19.804205,167.08962,0.0,0.040482749,115,24.0002,4.7700503,0,9454,19.23015,167089.64,19.804205,4.770050000000001,208.23193
20.021422,167.10948,0.0,0.11442465,115,24.0002,4.7679138,0,9455,19.232281,167109.5,20.021422,4.767918999999999,208.23193
20.759308,167.12987,0.0,0.27436834,115,24.0002,4.7626571,0,9456,19.237544,167129.89,20.759308,4.762656,208.23193
20.769826,167.15064,0.0,1.0,115,24.0002,4.7629633,0,9457,19.237237,167150.66,20.769826,4.762962999999999,208.23193
20.763035,167.17141,0.0,1.0,115,24.0002,4.7627671,0,9458,19.237432,167171.43,20.763035,4.762768000000001,208.23193
20.758281,167.19217,0.0,1.0,115,24.0002,4.7621377,0,9459,19.238061,167192.19,20.758281,4.762139000000001,208.23193
20.754259,167.21292,0.0,1.0,115,24.0002,4.761152,0,9460,19.239047,167212.95,20.754259,4.761153,208.23193
20.751221,167.23368,0.0,1.0,115,24.0002,4.7598925,0,9461,19.240306,167233.7,20.751221,4.759893999999999,208.23193
20.749262,167.25443,0.0,1.0,115,24.0002,4.7584446,0,9462,19.241754,167254.45,20.749262,4.758445999999999,208.23193
20.7487,167.27518,0.0,1.0,115,24.0002,4.7568929,0,9463,19.243306,167275.2,20.7487,4.756893999999999,208.23193
20.749404,167.29593,0.0,1.0,115,24.0002,4.7553252,0,9464,19.244873,167295.95,20.749404,4.755327000000001,208.23193
20.751424,167.31668,0.0,1.0,115,24.0002,4.7538266,0,9465,19.246372,167316.7,20.751424,4.753827999999999,208.23193
20.754796,167.33743,0.0,1.0,115,24.0002,4.7524829,0,9466,19.247716,167337.45,20.754796,4.752483999999999,208.23193
20.759548,167.35819,0.0,1.0,115,24.0002,4.7513808,0,9467,19.248818,167358.21,20.759548,4.751382,208.23193
20.765179,167.37895,0.0,1.0,115,24.0002,4.7506085,0,9468,19.249591,167378.97,20.765179,4.750609000000001,208.23193
20.768112,167.39972,0.0,1.0,114,24.0002,4.7501551,0,9469,19.250045,167399.74,20.768112,4.750155,208.23193
20.769105,167.42048,0.0,1.0,114,24.0002,4.7498829,0,9470,19.250317,167420.5,20.769105,4.7498830000000005,208.23193
20.768218,167.44125,0.0,1.0,114,24.0002,4.749663,0,9471,19.250537,167441.27,20.768218,4.749662999999998,208.23193
20.765546,167.46202,0.0,1.0,114,24.0002,4.7493653,0,9472,19.250834,167462.04,20.765546,4.749365999999998,208.23193
20.761055,167.48278,0.0,1.0,114,24.0002,4.748866,0,9473,19.251333,167482.8,20.761055,4.748867000000001,208.23193
20.754496,167.50354,0.0,1.0,114,24.0002,4.7480354,0,9474,19.252164,167503.56,20.754496,4.748035999999999,208.23193
20.7461,167.52429,0.0,1.0,114,24.0002,4.7467463,0,9475,19.253452,167524.31,20.7461,4.746748,208.23193
20.736869,167.54503,0.0,1.0,114,24.0002,4.7448739,0,9476,19.255324,167545.05,20.736869,4.744875999999998,208.23193
20.731158,167.56577,0.0,1.0,114,24.0002,4.7424578,0,9477,19.25774,167565.79,20.731158,4.742460000000001,208.23193
